Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),Klaster
2024,Nusa Tenggara Timur,Kab. Flores Timur,208.07,75944.82,770242.6005,22.03,1748167.5,50.0,195095.493,5.58,629689.9335,18.01,70625.967,2.02,699.267,0.02,35312.9835,1.01,34963.35,1.0,11537.9055,0.33,7.13,1.25,3.56,2.67,2.14,0.53,0.53,75944.82,1183.891667,1.55888,1082.0,1.42472,2265.89,2.9836,1252.489583,1082.0,1.42,P 2,1812.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Sikka,134.14,48962.56,1013937.15,29.0,594376.95,17.0,454523.55,13.0,681785.325,19.5,148594.2375,4.25,104890.05,3.0,97897.38,2.8,115379.055,3.3,284951.3025,8.15,48.0,8.0,19.5,11.0,7.5,4.0,2.0,48962.56,1183.891667,2.41795,14856.0,30.34155,16039.89,32.7595,1252.489583,1596.53125,5.818774249140568,P 2,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Ende,110.51,40337.9,1118827.2,32.0,699267.0,20.0,349633.5,10.0,489486.9,14.0,17481.675,0.5,174816.75,5.0,17481.675,0.5,17481.675,0.5,611858.625,17.5,56.83,3.41,3.41,11.37,34.1,2.27,2.27,40337.9,1183.891667,2.93494,11.0,0.02727,1194.89,2.96221,1252.489583,11.0,0.03,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Ngada,120.07,43825.66,349633.5,10.0,349633.5,10.0,699267.0,20.0,874083.75,25.0,349633.5,10.0,349633.5,10.0,174816.75,5.0,174816.75,5.0,174816.75,5.0,8.0,5.0,6.32,4.0,5.0,4.0,2.0,43825.66,61.0,0.13919,7848.0,17.90732,7909.0,18.04651,1252.489583,1596.53125,6.500805311317616,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Manggarai,149.38,54522.82,349633.5,10.0,594376.95,17.0,419560.2,12.0,909047.1,26.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,244743.45,7.0,699267.0,20.0,2825.725122,7.587674419,37.58860465,12.91075,22.91658537,4.108965517,9.462352941,54522.82,1183.891667,2.17137,10618.58333,19.47548,11802.48,21.64685,1252.489583,1596.53125,5.225373216205618,P 2,7136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Sumba Timur,59.71,21792.78,524450.25,15.0,349633.5,10.0,699267.0,20.0,1223717.25,35.0,244743.45,7.0,139853.4,4.0,174816.75,5.0,104890.05,3.0,34963.35,1.0,12.0,5.0,10.0,7.0,6.0,4.0,1.0,21792.78,1183.891667,5.43249,395.0,1.81253,1578.89,7.24502,1252.489583,395.0,1.81,P 2,7000.5,0.0072,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Sumba Barat,62.01,22631.9,524450.25,15.0,349633.5,10.0,699267.0,20.0,1223717.25,35.0,244743.45,7.0,139853.4,4.0,174816.75,5.0,104890.05,3.0,34963.35,1.0,2825.725122,7.587674419,37.58860465,12.91075,22.91658537,4.108965517,9.462352941,22631.9,1183.891667,5.23108,10618.58333,46.91866,11802.48,52.14973,1252.489583,1596.53125,12.588518122649884,P 2,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Lembata,71.17,25975.96,1048900.5,30.0,524450.25,15.0,349633.5,10.0,874083.75,25.0,279706.8,8.0,279706.8,8.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,40.0,10.0,20.0,8.0,10.0,5.0,1.0,25975.96,1.0,0.00385,1897.0,7.30291,1898.0,7.30676,1252.489583,10.0,0.04,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Rote Ndao,59.52,21726.41,699267.0,20.0,699267.0,20.0,349633.5,10.0,1398534.0,40.0,69926.7,2.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,139853.4,4.0,54.0,5.0,17.0,7.5,5.5,11.5,4.0,21726.41,1183.891667,5.44909,1038.0,4.7776,2221.89,10.22669,1252.489583,1038.0,4.78,P 2,1280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Manggarai Barat,145.34,53050.56,1223717.25,35.0,454523.55,13.0,349633.5,10.0,1013937.15,29.0,174816.75,5.0,34963.35,1.0,104890.05,3.0,139853.4,4.0,1474.8178,2.78,5.0,1.0,5.0,6.0,3.0,0.575,6.81,53050.56,1160.333333,2.18722,2463.0,4.64274,3623.33,6.82996,1160.333333,2463.0,4.64,P 2,3141.0,0.08021,0.0,0.02,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Nagekeo,65.78,24010.72,554518.731,15.86,400679.991,11.46,774787.836,22.16,919885.7385,26.31,184956.1215,5.29,215723.8695,6.17,103491.516,2.96,194396.226,5.56,147894.9705,4.23,33.74,0.55,0.53,0.03,3.0,4.108965517,9.462352941,24010.72,536.0,2.23234,277.0,1.15365,813.0,3.38599,535.0,277.0,1.15,P 2,1416.96,0.01734,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Sumba Tengah,36.19,13210.37,1153790.55,33.0,909047.1,26.0,384596.85,11.0,664303.65,19.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,209780.1,6.0,56.0,2.5,8.5,1.5,3.6,1.1,26.8,13210.37,1.0,0.00757,227.0,1.71835,228.0,1.72592,1.0,227.0,1.73,P 2,2060.54,0.32,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1
2024,Nusa Tenggara Timur,Kab. Sumba Barat Daya,161.04,58778.32,874083.75,25.0,699267.0,20.0,174816.75,5.0,699267.0,20.0,174816.75,5.0,244743.45,7.0,174816.75,5.0,174816.75,5.0,279706.8,8.0,2825.725122,0.04,1.0,1.06,2.83,4.108965517,9.462352941,58778.32,1183.891667,2.01416,10618.58333,18.06548,11802.48,20.07964,1252.489583,1596.53125,4.84706067305088,P 2,1445.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Manggarai Timur,99.86,36449.48,524450.25,15.0,874083.75,25.0,454523.55,13.0,1048900.5,30.0,34963.35,1.0,1453.569552,3.987954545,1002.181823,2.749545455,34963.35,1.0,524450.25,15.0,0.25,0.25,2.0,12.91075,1.0,4.108965517,1.0,36449.48,1183.891667,3.24803,10618.58333,29.13233,11802.48,32.38037,1252.489583,1596.53125,7.816355220979833,P 2,264293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Sabu Raijua,37.91,13838.9,489486.9,14.0,839120.4,24.0,769193.7,22.0,874083.75,25.0,314670.15,9.0,34963.35,1.0,34963.35,1.0,104890.05,3.0,34963.35,1.0,8.87,0.09,0.06,2.0,0.01,4.108965517,9.462352941,13838.9,1183.891667,8.55481,10618.58333,76.72997,11802.48,85.28478,1252.489583,1596.53125,20.58704689679093,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Nusa Tenggara Timur,Kab. Malaka,76.4,27885.12,1238751.491,35.43,1011489.716,28.93,349983.1335,10.01,452076.1155,12.93,18880.209,0.54,82863.1395,2.37,68877.7995,1.97,13635.7065,0.39,259777.6905,7.43,202.0,67.0,538.0,108.0,336.0,4.108965517,94.0,27885.12,1183.891667,4.2456,10618.58333,38.07975,11802.48,42.32535,1252.489583,1596.53125,10.21699326737701,P 2,1160.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kota Kupang,233.32,85160.34,1013937.15,29.0,594376.95,17.0,454523.55,13.0,681785.325,19.5,148594.2375,4.25,104890.05,3.0,97897.38,2.8,115379.055,3.3,284951.3025,8.15,111.99,18.67,45.5,25.67,17.49,9.33,4.67,85160.34,3428.5,4.02594,6876.0,8.07418,10304.5,12.10012,2854.5,6876.0,8.07,P 2,180.27,2.0266,1.12,0.05,0.0,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kab. Sambas,390.55,142551.7,1398534.0,40.0,195794.76,5.6,496479.57,14.2,874083.75,25.0,10489.005,0.3,34963.35,1.0,31467.015,0.9,69926.7,2.0,384596.85,11.0,161.6,0.94,93.46,1873.090556,222.8234444,7.6685,46.91607143,142551.7,2766.0,1.94035,36810.2,25.82235,39576.2,27.7627,2549.6,1539.1527777777778,2.8682595702315563,,6395.7,0.46948,0.01,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1
2024,Kalimantan Barat,Kab. Mempawah,83.56,30500.63,1407274.838,40.25,487039.4655,13.93,350682.4005,10.03,642276.7395,18.37,106638.2175,3.05,90555.0765,2.59,71325.234,2.04,77269.0035,2.21,263274.0255,7.53,39.53,7.1,15.04,13.54,2.76,4.18,1.42,30500.63,1.0,0.00328,4.0,0.01311,5.0,0.01639,0.8,4.0,0.01,P 2,2797.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kab. Sanggau,253.78,92630.43,1965289.904,56.21,475851.1935,13.61,165376.6455,4.73,248239.785,7.1,8676.343333,9.366666667,1852.6,2.0,3797.83,4.1,103491.516,2.96,538085.9565,15.39,235.445,0.26,0.16,8.03,222.8234444,7.6685,46.91607143,92630.43,28.4,0.03066,16.0,0.01727,44.4,0.04793,5.0,16.0,0.02,P 2,12857.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kab. Kapuas Hulu,137.46,50171.99,1565309.18,44.77,46151.622,1.32,447530.88,12.8,1000651.077,28.62,76919.37,2.2,52794.6585,1.51,89506.176,2.56,80066.0715,2.29,137405.9655,3.93,115.34,0.33,10.79,0.97,0.5,11.65,3.435,50171.99,60.0,0.11959,8330.666667,16.60422,8390.67,16.72381,19.5,1539.1527777777778,3.106619406122376,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kab. Bengkayang,119.59,43650.93,1565309.18,44.77,46151.622,1.32,447530.88,12.8,1000651.077,28.62,76919.37,2.2,52794.6585,1.51,89506.176,2.56,80066.0715,2.29,137405.9655,3.93,14319.79929,66.28928571,3865.772976,1873.090556,222.8234444,7.6685,46.91607143,43650.93,4249.978571,9.73628,6143.0,14.07301,10392.98,23.80929,3978.212963,1539.1527777777778,12.63974385145466,P 2,5382.74,0.195,0.0,0.03,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kab. Landak,163.83,59797.95,1223717.25,35.0,69926.7,2.0,699267.0,20.0,978973.8,28.0,69926.7,2.0,818.7900948,1.36926,1394.967744,2.3328,244743.45,7.0,209780.1,6.0,11.23,2.0,8.74,1.25,0.5,7.6685,1.25,59797.95,228.0,0.38128,8969.0,14.99884,9197.0,15.38013,228.0,1539.1527777777778,0.38,P 2,9909.1,0.16378,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1
2024,Kalimantan Barat,Kab. Melawi,87.04,31769.6,1342243.007,38.39,9789.738,0.28,454173.9165,12.99,1636284.78,46.8,2797.068,0.08,13286.073,0.38,699.267,0.02,2097.801,0.06,34963.35,1.0,14319.79929,66.28928571,3865.772976,1873.090556,222.8234444,7.6685,46.91607143,31769.6,1549.0,4.87573,57.0,0.17942,1606.0,5.05515,3978.212963,57.0,0.18,P 2,10640.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kab. Kayong Utara,67.54,24653.38,1342243.007,38.39,9789.738,0.28,454173.9165,12.99,1636284.78,46.8,2797.068,0.08,13286.073,0.38,699.267,0.02,2097.801,0.06,34963.35,1.0,60.0,5.0,15.0,10.0,5.0,7.6685,46.91607143,24653.38,454.0,1.84153,816.0,3.30989,1270.0,5.15142,454.0,816.0,3.31,P 2,4568.26,27.1992,0.6,16.66,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,10.36,1
2024,Kalimantan Barat,Kab. Kubu Raya,443.06,161718.47,1342243.007,38.39,9789.738,0.28,454173.9165,12.99,1636284.78,46.8,2797.068,0.08,13286.073,0.38,699.267,0.02,2097.801,0.06,34963.35,1.0,14319.79929,66.28928571,3865.772976,1873.090556,222.8234444,7.6685,46.91607143,161718.47,18.0,0.01113,50.0,0.03092,68.0,0.04205,18.0,50.0,0.03,P 2,6985.2,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Barat,Kota Pontianak,411.96,150366.28,1342243.007,38.39,9789.738,0.28,454173.9165,12.99,1636284.78,46.8,2797.068,0.08,13286.073,0.38,699.267,0.02,2097.801,0.06,34963.35,1.0,99638.445,447.565,26952.03,11203.205,1090.95,7.6685,209.8,150366.28,25170.8,16.73966,37896.0,25.20246,63066.8,41.94212,22056.6,37896.0,25.2,P 2,107.8,9.03263,8.38,0.64,1.05,0.03,0.0,0.0,5.37,0.0,0.15,0.0,0.0,1.8,2
2024,Kalimantan Barat,Kota Singkawang,97.21,35483.2,2657214.6,76.0,2678.9665,7.55,293692.14,8.4,272714.13,7.8,125868.06,3.6,306.92795,0.865,0.0,0.0,759.3362,2.14,146846.07,4.2,2.06,0.21,1.5,1.3,8.52,0.29,0.08,35483.2,4284.75,12.07543,35347.0,99.61616,39631.75,111.69159,3846.25,4205.0,11.85,P 2,504.0,64.30415,12.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,0.0,58.0,0
2024,Kalimantan Tengah,Kab. Kotawaringin Barat,139.87,51052.55,1783130.85,51.0,279706.8,8.0,454523.55,13.0,349633.5,10.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,34963.35,1.0,384596.85,11.0,53.0,4.0,27.0,8.0,15.0,15.0,23.0,51052.55,16.0,0.03134,41360.0,81.01456,41376.0,81.0459,14.0,8054.0,15.8,P 2,10759.0,68.55017,0.64,0.31,20.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,48.09,0
2024,Kalimantan Tengah,Kab. Kotawaringin Timur,239.41,87386.26,1783130.85,51.0,279706.8,8.0,454523.55,13.0,349633.5,10.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,34963.35,1.0,384596.85,11.0,279.59088,15.32242963,11.57562667,7.457027027,3.809,2.602380952,10.4637037,87386.26,1373.333333,1.57157,465.0,0.53212,1838.33,2.10369,89.0,465.0,0.53,P 2,16796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Kapuas,212.59,77596.45,1062186.573,30.38,448929.414,12.84,456621.351,13.06,726888.0465,20.79,521653.182,14.92,69926.7,2.0,1551.92,2.0,66779.9985,1.91,143349.735,4.1,47.0,10.0,13.0,10.0,12.0,1.57,8.0,77596.45,4427.4,5.70567,10284.0,13.25318,14711.4,18.95886,1257.4,1498.0,1.93,P 2,17070.39,0.13325,0.0,0.03,0.01,0.07,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Barito Selatan,67.98,24813.8,1643277.45,47.0,174816.75,5.0,314670.15,9.0,1013937.15,29.0,174816.75,5.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,9.7,0.63,3.52,1.25,1.0,0.8,0.82,24813.8,1288.0,5.19066,1443.0,5.81531,2731.0,11.00597,1220.0,1443.0,5.82,P 2,8830.0,0.1588,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Katingan,67.73,24722.91,1408711.412,56.98,50929.1946,2.06,325600.7247,13.17,354526.5294,14.34,99386.0982,4.02,44006.7798,1.78,84305.1231,3.41,81091.1448,3.28,23733.9936,0.96,279.59088,15.32242963,11.57562667,7.457027027,3.809,2.602380952,10.4637037,24722.91,1.0,0.00404,128.0,0.51774,129.0,0.52178,1921.5,128.0,0.52,P 2,20382.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Seruyan,85.65,31262.98,1048900.5,30.0,524450.25,15.0,367115.175,10.5,874083.75,25.0,69926.7,2.0,52445.025,1.5,174816.75,5.0,87408.375,2.5,297188.475,8.5,3047.68,80.93,16.29,7.457027027,3.809,2.602380952,10.4637037,31262.98,14.33333333,0.04585,254.0,0.81246,268.33,0.85831,4.0,254.0,0.81,P 2,16404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Sukamara,25.77,9406.93,1048900.5,30.0,524450.25,15.0,367115.175,10.5,874083.75,25.0,69926.7,2.0,52445.025,1.5,174816.75,5.0,87408.375,2.5,297188.475,8.5,18.26,0.08,0.46,0.92,0.6,1.32,10.4637037,9406.93,998.0,10.6092,2750.0,29.23377,3748.0,39.84297,638.3333333,2146.0,22.81,P 2,3827.0,1.18952,0.03,0.12,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
2024,Kalimantan Tengah,Kab. Gunung Mas,98.38,35908.88,559413.6,16.0,349633.5,10.0,524450.25,15.0,1748167.5,50.0,174816.75,5.0,17481.675,0.5,69926.7,2.0,34963.35,1.0,17481.675,0.5,79.68,2.0,10.0,7.457027027,1.0,2.602380952,5.0,35908.88,7346.5,20.45873,4613.0,12.8464,11959.5,33.30513,311.0,1223.253205128205,4.272628957316979,P 2,10804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Pulang Pisau,69.1,25221.5,821988.3585,23.51,934919.979,26.74,465362.1885,13.31,878628.9855,25.13,111533.0865,3.19,84261.6735,2.41,29019.5805,0.83,62584.3965,1.79,108036.7515,3.09,38.2,0.11,2.32,6.5,3.91,0.0,10.4637037,25221.5,600.0,2.37892,1200.0,4.75785,1800.0,7.13677,1314.0,1200.0,4.76,P 2,8997.0,0.07852,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kab. Barito Timur,46.92,17127.55,1118827.2,32.0,314670.15,9.0,244743.45,7.0,1293643.95,37.0,34963.35,1.0,174816.75,5.0,227261.775,6.5,41956.02,1.2,45452.355,1.3,17.56,15.32242963,6.8,7.457027027,4.2,0.5,17.86,17127.55,226.0,1.31951,294.0,1.71653,520.0,3.03604,226.0,294.0,1.72,P 2,3834.0,0.00913,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Tengah,Kota Palangkaraya,160.25,58491.25,1461468.03,41.8,151391.3055,4.33,302782.611,8.66,690176.529,19.74,80765.3385,2.31,82513.506,2.36,76220.103,2.18,71325.234,2.04,579692.343,16.58,75.21,16.23,22.3,16.42,9.25,3.64,17.2,58491.25,1157.0,1.97807,56204.0,96.08959,57361.0,98.06766,1066.0,14667.0,26.9,P 2,2853.19,302.54149,10.6,0.13,281.83,0.15,0.0,0.0,0.43,0.0,0.0,0.0,0.0,20.0,0
2024,Kalimantan Selatan,Kab. Tanah Laut,145.65,53161.08,1461468.03,41.8,151391.3055,4.33,302782.611,8.66,690176.529,19.74,80765.3385,2.31,82513.506,2.36,76220.103,2.18,71325.234,2.04,579692.343,16.58,22.2,1.4,5.1,1.85,1.625,1.1,1.725,53161.08,541.0,1.01766,13287.0,24.99385,13828.0,26.01151,717.0,56.0,0.11,P 2,3631.35,1.01821,0.03,0.2,0.79,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Selatan,Kab. Kotabaru,181.3,66175.43,1048900.5,30.0,489486.9,14.0,559413.6,16.0,978973.8,28.0,104890.05,3.0,139853.4,4.0,69926.7,2.0,69926.7,2.0,34963.35,1.0,75.0,5.898204545,5.6,10.40535484,9.310179293,6.106454545,25.0,66175.43,3494.25,5.28028,12049.0,18.20766,15543.25,23.48795,486.3333333,1085.0,1.64,P 2,9442.46,3.10204,0.03,0.02,3.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Selatan,Kab. Banjar,365.43,133381.04,769193.7,22.0,104890.05,3.0,699267.0,20.0,1048900.5,30.0,1333.81,1.0,1333.81,1.0,3467.906,2.6,1333.81,1.0,874083.75,25.0,35.0,5.0,25.0,10.40535484,13.0,5.0,22.0,133381.04,10722.33333,8.03887,47460.0,35.58227,58182.33,43.62114,3275.666667,25560.0,19.16,P 2,4668.5,0.1454,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Selatan,Kab. Barito Kuala,100.28,36602.13,2080319.325,59.5,332151.825,9.5,367115.175,10.5,419560.2,12.0,108386.385,3.1,66430.365,1.9,17481.675,0.5,69926.7,2.0,34963.35,1.0,37.5,9.3,19.0,10.5,14.7,4.0,5.0,36602.13,2118.0,5.78655,24506.0,66.95239,26624.0,72.73894,1979.0,7625.0,26.24,P 2,2996.46,39.07846,1.3,0.06,0.52,0.01,3.77,0.0,0.06,0.0,0.0,0.0,1.6,33.06,0
2024,Kalimantan Selatan,Kab. Tapin,79.16,28892.38,1397834.733,39.98,125168.793,3.58,584936.8455,16.73,1066382.175,30.5,57689.5275,1.65,172019.682,4.92,47550.156,1.36,33215.1825,0.95,11537.9055,0.33,63.15,1.95,6.32,2.19,2.75,2.1,0.69,28892.38,29.0,0.10037,22669.0,78.46013,22698.0,78.56051,22.0,5200.0,18.08,P 2,2175.0,4.33634,0.2,0.51,0.05,0.57,0.01,0.0,0.08,0.0,0.01,0.0,0.21,2.89,0
2024,Kalimantan Selatan,Kab. Hulu Sungai Selatan,97.6,35624.29,1929277.653,55.18,51745.758,1.48,459068.7855,13.13,886320.9225,25.35,101393.715,2.9,16083.141,0.46,31467.015,0.9,13985.34,0.4,6992.67,0.2,48.31,0.79,35.02,5.69,4.71,3.6,1.88,35624.29,82.0,0.23018,25933.0,72.79584,26015.0,73.02602,56.0,8048.0,22.75,P 2,1804.94,549.91307,30.47,0.12,0.09,0.15,362.98,0.0,0.02,0.0,0.0,0.0,0.0,186.56,0
2024,Kalimantan Selatan,Kab. Hulu Sungai Tengah,134.18,48975.7,25918.0992,52.92,1684534.203,48.18,265022.193,7.58,556266.8985,15.91,16432.7745,0.47,23075.811,0.66,20628.3765,0.59,40907.1195,1.17,889467.624,25.44,13.99,2.04,11.46,4.18,2.4,5.8,1.136666667,48975.7,7.0,0.01429,28295.0,57.77355,28302.0,57.78784,2.0,7121.0,14.54,P 2,1770.77,200.39667,11.32,0.03,1.0,0.09,0.0,0.0,0.01,0.0,0.0,0.0,199.27,0.0,0
2024,Kalimantan Selatan,Kab. Hulu Sungai Utara,94.82,34609.15,1698869.177,48.59,283902.402,8.12,295440.3075,8.45,440538.21,12.6,29718.8475,0.85,10489.005,0.3,34963.35,1.0,230758.11,6.6,471655.5915,13.49,14.91,0.454,18.626,1.622,5.586,6.576,3.942,34609.15,6489.8,18.75169,20.0,0.05779,6509.8,18.80948,3110.0,20.0,0.06,P 2,915.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Kalimantan Selatan,Kab. Tabalong,118.06,43092.79,1258680.6,36.0,69926.7,2.0,594376.95,17.0,839120.4,24.0,34963.35,1.0,104890.05,3.0,34963.35,1.0,104890.05,3.0,454523.55,13.0,37.56,6.92,18.78,20.76,6.92,6.92,2.14,43092.79,25.0,0.05801,33884.0,78.63032,33909.0,78.68834,2820.25,1873.0,4.35,P 2,3556.0,10.87716,0.31,0.35,0.22,0.48,8.08,0.0,0.01,0.0,0.0,1.49,0.0,0.25,0
2024,Kalimantan Selatan,Kab. Tanah Bumbu,175.66,64117.18,2239052.934,64.04,147894.9705,4.23,111882.72,3.2,430049.205,12.3,73423.035,2.1,76919.37,2.2,43354.554,1.24,77968.2705,2.23,295789.941,8.46,129.63,0.51,6.82,6.31,0.51,2.0,26.78,64117.18,0.0,0.0,59653.0,93.03747,59653.0,93.03747,7449.25,12517.0,19.52,P 2,4885.95,1.00717,0.02,0.13,0.06,0.64,0.0,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0
2024,Kalimantan Selatan,Kab. Balangan,58.77,21452.55,2119478.277,60.62,257330.256,7.36,364667.7405,10.43,553819.464,15.84,70276.3335,2.01,53493.9255,1.53,34264.083,0.98,6992.67,0.2,36012.2505,1.03,30.94,2.63,10.64,6.64,2.63,3.89,1.4,21452.55,51.0,0.23773,4259.0,19.85312,4310.0,20.09085,49.0,4259.0,20.09,P 2,1878.3,4.67452,0.25,0.08,0.13,0.05,0.06,0.0,0.06,0.0,0.03,0.16,1.61,2.51,1
