Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),%Pengurangan Sampah(B/A),%Penanganan Sampah(C/A).1,%Sampah Terkelola(B+C)/A.1
2023,Aceh,Kab. Aceh Tamiang,122.09,44561.68,1048900.5,30.0,69926.7,2.0,174816.75,5.0,1922984.25,55.0,104890.05,3.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,11.0,2.0,12.0,3.0,2.03,3.0,1.0,44561.68,3628.0,8.14152,16071.0,36.06462,19699.0,44.20614,3541.0,2363.0,7.95,P 2,1957.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.141524287,36.06461875,44.20614304
2023,Aceh,Kab. Bener Meriah,67.63,24685.68,734230.35,21.0,874083.75,25.0,664303.65,19.0,629340.3,18.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,174816.75,5.0,37.85,0.28,2.01,21.06,2.25,0.8,1.5,24685.68,1137.0,4.60591,9468.0,38.35422,10605.0,42.96013,1112.0,1715.0,4.5,P 2,145.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605909175,38.35421994,42.96012911
2023,Aceh,Kab. Pidie Jaya,81.05,29581.54,699267.0,20.0,944010.45,27.0,489486.9,14.0,909047.1,26.0,69926.7,2.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,69926.7,2.0,16.0,7.0,23.0,27.0,8.0,9.7,9.3,29581.54,3117.0,10.53698,5475.0,18.50816,8592.0,29.04514,2397.791667,3039.402985074627,18.380363740611973,P 2,952.11,10.0,1.05,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53697678,18.50816421,29.04514099
2023,Aceh,Kota Banda Aceh,255.81,93370.54,1377555.99,39.4,720245.01,20.6,104890.05,3.0,412567.53,11.8,160831.41,4.6,132860.73,3.8,146846.07,4.2,166075.9125,4.75,274462.2975,7.85,76.5,0.23,3.72,15.69,2.85,0.0,1.01,93370.54,15138.0,16.21282,76818.0,82.2722,91956.0,98.48503,15020.0,15283.0,16.09,P 2,59.02,8.44149,14.3,1.01,0.28,0.67,1.33,4.86,0.22,0.0,0.0,0.0,0.0,0.07,16.21282259,82.27220277,98.48502536
2023,Aceh,Kota Sabang,17.28,6308.37,699267.0,20.0,349633.5,10.0,174816.75,5.0,699267.0,20.0,349633.5,10.0,174816.75,5.0,174816.75,5.0,524450.25,15.0,349633.5,10.0,7.0,3.0,0.5,4.5,0.5,2.0,2.0,6308.37,28.0,0.44385,5971.0,94.65203,5999.0,95.09588,2397.791667,3039.402985074627,86.19016722346069,P 2,122.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438547517,94.6520258,95.09588055
2023,Aceh,Kota Lhokseumawe,98.06,35793.28,1907250.743,54.55,570252.2385,16.31,6992.67,0.2,492983.235,14.1,63633.297,1.82,4545.2355,0.13,18180.942,0.52,85660.2075,2.45,346836.432,9.92,28.01,20.42,2.91,3.45,10.6,34.0,0.61,35793.28,3313.0,9.25593,27824.0,77.73526,31137.0,86.99119,3313.0,1661.0,9.26,P 2,181.06,0.05108,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25592737,77.73526204,86.99118941
2023,Aceh,Kota Langsa,96.32,35154.98,769193.7,22.0,699267.0,20.0,314670.15,9.0,524450.25,15.0,244743.45,7.0,349633.5,10.0,244743.45,7.0,279706.8,8.0,69926.7,2.0,20.0,4.02,15.0,12.0,8.7,2.1,762.676453,35154.98,4774.0,13.57987,25417.0,72.29986,30191.0,85.87972,543.0,734.0,3.63,P 2,239.83,75.1282,31.33,55.05,0.75,13.51,5.46,0.05,0.32,0.0,0.0,0.0,0.0,0.0,13.57986834,72.29985624,85.87972458
2023,Aceh,Kota Subulussalam,57.07,20831.06,909047.1,26.0,699267.0,20.0,349633.5,10.0,419560.2,12.0,69926.7,2.0,279706.8,8.0,174816.75,5.0,69926.7,2.0,524450.25,15.0,20.0,0.5,15.0,2.0,2.0,5.0,0.5,20831.06,55.0,0.26403,14600.0,70.08765,14655.0,70.35168,55.0,91.0,0.26,P 2,1391.0,0.2,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640288108,70.08764796,70.35167677
2023,Sumatera Utara,Kab. Nias,58.76,21446.67,909047.1,26.0,699267.0,20.0,349633.5,10.0,419560.2,12.0,69926.7,2.0,279706.8,8.0,174816.75,5.0,69926.7,2.0,524450.25,15.0,8.2,0.7,0.97,32.11552288,0.07,18.31882353,0.01,21446.67,15.0,0.06994,994.0,4.63475,1009.0,4.70469,15.0,420.0,0.07,P 2,853.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06994092789,4.634752155,4.704693083
2023,Sumatera Utara,Kab. Langkat,521.55,190367.39,7233960.82,38.0,5711021.7,30.0,4568817.36,24.0,1332571.73,7.0,38073.478,0.2,38073.478,0.2,19036.739,0.1,19036.739,0.1,76146.956,0.4,8.5,5.4,8.0,6.8,3.9,1.9,2.8,190367.39,1249.0,0.6561,31671.0,16.63678,32920.0,17.29288,1249.0,203.0,0.76,P 2,6273.29,0.07084,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6560997658,16.63677797,17.29287773
2023,Sumatera Utara,Kab. Deli Serdang,1126.61,411211.01,716748.675,20.5,839120.4,24.0,482494.23,13.8,706259.67,20.2,209780.1,6.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,192298.425,5.5,446.0,67.8,180.0,67.8,100.16,25.9,83.0,411211.01,84596.0,20.57241,163484.0,39.75672,248080.0,60.32912,83884.0,1880.0,20.86,P 2,2498.0,423.32622,16.95,14.77,371.25,6.34,0.0,21.53,9.43,0.0,0.0,0.0,0.0,0.0,20.57240637,39.7567176,60.32912397
2023,Sumatera Utara,Kab. Simalungun,510.81,186444.74,192298.425,5.5,67479.2655,1.93,539834.124,15.44,715350.141,20.46,12936.4395,0.37,269217.795,7.7,157335.075,4.5,300684.81,8.6,1241198.925,35.5,254.1,50.8,138.25,12.1,79.3,13.8,45.8,186444.74,442.0,0.23707,47465.0,25.45795,47907.0,25.69501,7.0,15.0,0.01,P 2,4372.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370675622,25.45794534,25.6950129
2023,Sumatera Utara,Kab. Labuhanbatu,366.68,133837.54,874083.75,25.0,839120.4,24.0,139853.4,4.0,1048900.5,30.0,69926.7,2.0,209780.1,6.0,69926.7,2.0,139853.4,4.0,104890.05,3.0,52.0,1.0,36.0,3.0,3.0,2.0,3.0,133837.54,14009.2582,10.46736,19272.0,14.39955,33281.26,24.86691,11526.73446,15795.621069182387,20.414567937502724,P 2,2561.38,1.44295,0.06,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4673608,14.39954739,24.86690819
2023,Sumatera Utara,Kab. Toba,111.02,40522.11,879328.2525,25.15,468508.89,13.4,144398.6355,4.13,328305.8565,9.39,48249.423,1.38,159432.876,4.56,463264.3875,13.25,225513.6075,6.45,779333.0715,22.29,42.56,2.37,19.88,2.79,6.76,12.42,24.69,40522.11,1419.0,3.50179,15056.0,37.15502,16475.0,40.65682,334.0,1119.0,0.82,P 2,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501791985,37.15502475,40.65681674
2023,Sumatera Utara,Kab. Mandailing Natal,193.95,70791.6,1608314.1,46.0,34963.35,1.0,594376.95,17.0,734230.35,21.0,34963.35,1.0,69926.7,2.0,1816.087077,2.565384615,139853.4,4.0,279706.8,8.0,0.15,0.11,0.55,32.11552288,35.0759322,18.31882353,19.03239943,70791.6,14009.2582,19.78944,15899.0,22.45888,29908.26,42.24832,11526.73446,15795.621069182387,38.59547676445,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78943575,22.4588793,42.24831505
2023,Sumatera Utara,Kab. Pakpak Bharat,21.84,7973.06,1199242.905,34.3,416063.865,11.9,440538.21,12.6,370611.51,10.6,335648.16,9.6,83912.04,2.4,185305.755,5.3,220269.105,6.3,244743.45,7.0,3.39,0.12,0.67,1.02,1.32,0.32,0.1,7973.06,15.0,0.18813,3136.0,39.33245,3151.0,39.52059,11526.73446,15795.621069182387,342.68343056721494,P 2,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881335397,39.33245203,39.52058557
2023,Sumatera Utara,Kab. Humbang Hasundutan,61.41,22415.85,419560.2,12.0,1922984.25,55.0,349633.5,10.0,454523.55,13.0,104890.05,3.0,34963.35,1.0,6992.67,0.2,27970.68,0.8,174816.75,5.0,49.7,0.75,5.5,32.11552288,2.36,18.31882353,3.1,22415.85,1432.0,6.38834,14315.0,63.86106,15747.0,70.2494,688.0,1092.0,7.94,P 2,2502.71,0.00515,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.388336824,63.8610626,70.24939942
2023,Sumatera Utara,Kota Medan,1768.94,645661.28,419560.2,12.0,1922984.25,55.0,349633.5,10.0,454523.55,13.0,104890.05,3.0,34963.35,1.0,6992.67,0.2,27970.68,0.8,174816.75,5.0,795.0,141.0,353.0,177.0,177.0,88.0,36.0,645661.28,89717.0,13.89537,486494.0,75.34818,576211.0,89.24354,87877.0,135801.0,13.61,P 2,265.1,54.79436,20.67,4.18,14.14,5.02,18.17,0.27,12.16,0.45,0.02,0.0,0.0,0.38,13.89536631,75.34817637,89.24354268
2023,Sumatera Utara,Kota Pematangsiantar,160.73,58664.63,1573350.75,45.0,209780.1,6.0,419560.2,12.0,349633.5,10.0,174816.75,5.0,104890.05,3.0,139853.4,4.0,139853.4,4.0,384596.85,11.0,65.5,2.3,11.5,5.7,2.3,5.8,6.9,58664.63,9986.0,17.02218,41544.0,70.81609,51530.0,87.83828,9986.0,299.0,17.53,P 2,79.97,0.714,0.89,0.04,0.21,0.05,0.08,0.0,0.26,0.07,0.0,0.0,0.0,0.0,17.02218185,70.81609481,87.83827666
2023,Sumatera Utara,Kota Sibolga,39.49,14413.56,924081.3405,26.43,1002748.878,28.68,263973.2925,7.55,558364.6995,15.97,57339.894,1.64,165726.279,4.74,60836.229,1.74,130762.929,3.74,332501.4585,9.51,26.42,0.95,12.05,2.04,5.01,7.54,7.97,14413.56,3512.0,24.36594,1869.0,12.96696,5381.0,37.3329,171.5,44.0,1.4951198732304858,,10.77,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36594429,12.96695612,37.33290041
2023,Sumatera Utara,Kota Tebing Tinggi,126.39,46131.55,924081.3405,26.43,1002748.878,28.68,263973.2925,7.55,558364.6995,15.97,57339.894,1.64,165726.279,4.74,60836.229,1.74,130762.929,3.74,332501.4585,9.51,75.39,9.453333333,21.55333333,8.873333333,4.306666667,3.303333333,0.32,46131.55,12402.0,26.88399,33181.0,71.92691,45583.0,98.8109,12294.0,316.0,27.33,P 2,38.96,12.6468,32.46,5.83,0.0,4.72,1.35,0.0,0.12,0.0,0.0,0.0,0.0,0.62,26.88398721,71.92691336,98.81090057
2023,Sumatera Utara,Kota Padangsidimpuan,165.35,60353.44,924081.3405,26.43,1002748.878,28.68,263973.2925,7.55,558364.6995,15.97,57339.894,1.64,165726.279,4.74,60836.229,1.74,130762.929,3.74,332501.4585,9.51,167.9768472,25.24381944,70.29515278,32.11552288,35.0759322,18.31882353,19.03239943,60353.44,7304.0,12.10204,38613.0,63.97813,45917.0,76.08017,7304.0,15795.621069182387,12.1,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10204422,63.97812618,76.08017041
2023,Sumatera Barat,Kab. Pesisir Selatan,154.96,56558.72,713252.34,20.4,685281.66,19.6,804157.05,23.0,664303.65,19.0,559413.6,16.0,14684.607,0.42,55242.093,1.58,1109.302665,1.961319444,3496.651408,6.182307692,86.1,16.0,28.3,1.5,18.0,3.6,4.803283582,56558.72,10184.0,18.00607,13180.0,23.30321,23364.0,41.30928,6979.0,223.0,12.73,P 2,1938.79,600.20041,30.96,0.24,1.66,313.18,163.3,121.83,0.0,0.0,0.0,0.0,0.0,0.0,18.0060652,23.30321478,41.30927998
2023,Sumatera Barat,Kab. Solok,162.28,59233.95,1013937.15,29.0,699267.0,20.0,419560.2,12.0,769193.7,22.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,314670.15,9.0,8.36,1.0,5.0,3.0,2.0,2.0,2.0,59233.95,7517.0,12.69036,7045.0,11.89352,14562.0,24.58387,7491.0,7521.0,12.65,P 2,3738.0,0.78089,0.02,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.45,12.69035747,11.89351715,24.58387462
2023,Sumatera Barat,Kab. Sijunjung,99.92,36471.2,758704.695,21.7,1258680.6,36.0,517457.58,14.8,699267.0,20.0,227261.775,6.5,13985.34,0.4,12237.1725,0.35,300.88575,0.825,8740.8375,0.25,23.1,6.8,2.42,1.45,2.0,0.7,0.36,36471.2,8104.0,22.22027,7570.0,20.7561,15674.0,42.97638,8080.0,87.0,22.39,P 2,3155.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22027243,20.75610345,42.97637588
2023,Sumatera Barat,Kab. Tanah Datar,129.82,47382.56,2424358.689,69.34,5144.852215,10.85801282,301733.7105,8.63,209780.1,6.0,78317.904,2.24,54892.4595,1.57,514.9403933,1.086761905,116427.9555,3.33,310824.1815,8.89,88.6,0.28,17.75,1.54,12.27,2.517042254,4.803283582,47382.56,9133.0,19.27502,16916.0,35.7009,26049.0,54.97592,8883.0,585.0,19.98,P 2,1336.0,130.83143,9.79,0.04,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2750244,35.70089923,54.97592363
2023,Sumatera Barat,Kab. Padang Pariaman,218.06,79593.54,1112533.797,31.82,8740.8375,0.25,446831.613,12.78,1530345.83,43.77,7342.3035,0.21,27271.413,0.78,72374.1345,2.07,17481.675,0.5,273413.397,7.82,15.0,12.0,30.0,6.687269737,10.75854825,3.0,12.0,79593.54,224.0,0.28143,5059.0,6.35604,5283.0,6.63747,2.0,228.0,0.2889681750554128,P 2,1343.09,0.00307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814298748,6.356043468,6.637473343
2023,Sumatera Barat,Kab. Agam,219.63,80163.78,2462818.374,70.44,140552.667,4.02,212577.168,6.08,284951.3025,8.15,66430.365,1.9,9789.738,0.28,3496.335,0.1,19229.8425,0.55,296489.208,8.48,63.94699367,4.549177215,16.89672152,6.687269737,10.75854825,2.517042254,4.803283582,80163.78,10490.0,13.08571,24207.0,30.19693,34697.0,43.28264,10467.0,4.333333333333333,13.06,P 2,2232.4,736.63786,33.0,0.29,0.0,2.61,3.16,4.3,0.02,0.0,12.71,2.64,0.0,710.92,13.08571028,30.19692934,43.28263962
2023,Sumatera Barat,Kab. Lima Puluh Kota,156.07,56964.67,2462818.374,70.44,140552.667,4.02,212577.168,6.08,284951.3025,8.15,66430.365,1.9,9789.738,0.28,3496.335,0.1,19229.8425,0.55,296489.208,8.48,56.0,14.0,37.0,22.0,19.0,5.0,3.0,56964.67,10541.0,18.50445,6625.0,11.63002,17166.0,30.13447,10457.0,5391.5,18.36,P 2,3354.0,0.22907,0.01,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.50445197,11.63001559,30.13446756
2023,Sumatera Barat,Kab. Pasaman,122.97,44884.05,2317370.838,66.28,73423.035,2.1,398931.8235,11.41,393337.6875,11.25,102442.6155,2.93,49298.3235,1.41,47550.156,1.36,65031.831,1.86,48948.69,1.4,51.77,4.55,13.0,3.84,8.85,12.15,5.84,44884.05,11409.0,25.41883,17235.0,38.39894,28644.0,63.81777,11409.0,2822.0,25.42,P 2,3947.63,7.97521,0.2,0.0,0.02,0.01,7.93,0.0,0.01,0.0,0.0,0.0,0.0,0.0,25.41882918,38.39894127,63.81777046
2023,Sumatera Barat,Kab. Dharmasraya,187.61,68476.63,1818094.2,52.0,314670.15,9.0,244743.45,7.0,1048900.5,30.0,34963.35,1.0,34963.35,1.0,744.1779285,1.086761905,1343.045459,1.961319444,6162.8967,9.0,3.7,9.65,4.04,29.73,137.23,3.25,11.20333333,68476.63,3231.6,4.71927,25314.0,36.96736,28545.6,41.68663,1319.25,2965.2587719298244,6.256891981877357,,2921.2,0.0166,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719274298,36.9673566,41.6866309
2023,Sumatera Barat,Kab. Solok Selatan,75.46,27542.75,1200991.073,34.35,27271.413,0.78,571650.7725,16.35,898208.4615,25.69,4545.2355,0.13,20628.3765,0.59,19229.8425,0.55,80765.3385,2.31,673044.4875,19.25,64.46,0.22,2.32,5.93,2.41,0.05,0.07,27542.75,6545.0,23.76306,4281.0,15.54311,10826.0,39.30617,6506.0,6973.0,23.62,P 2,3346.2,0.4994,0.01,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,23.76305924,15.54311026,39.3061695
2023,Sumatera Barat,Kota Padang,647.39,236296.62,2202691.05,63.0,232156.644,6.64,209780.1,6.0,433545.54,12.4,5594.136,0.16,104890.05,3.0,52445.025,1.5,83912.04,2.4,171320.415,4.9,462.0,20.0,90.0,20.0,40.38,7.0,8.0,236296.62,51634.0,21.85135,174470.0,73.83517,226104.0,95.68651,29555.0,20330.5,12.51,P 2,694.96,142.2703,20.47,0.07,0.24,0.19,19.97,0.35,0.0,0.38,0.01,1.0,0.0,120.07,21.85134938,73.83516531,95.68651469
2023,Sumatera Barat,Kota Solok,55.79,20364.12,1598873.996,45.73,388792.452,11.12,590181.348,16.88,724440.612,20.72,62234.763,1.78,12237.1725,0.35,4894.869,0.14,28320.3135,0.81,86359.4745,2.47,45.25,0.09,6.79,2.48,1.05,0.05,0.08,20364.12,3704.0,18.18885,16509.0,81.06906,20213.0,99.25791,3566.0,180.0,18.4,P 2,58.72,11.45923,19.52,0.12,11.31,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,18.18885373,81.06905675,99.25791048
2023,Sumatera Barat,Kota Sawahlunto,18.98,6925.99,1598873.996,45.73,388792.452,11.12,590181.348,16.88,724440.612,20.72,62234.763,1.78,12237.1725,0.35,4894.869,0.14,28320.3135,0.81,86359.4745,2.47,12.59,0.32,2.33,0.18,1.4,0.28,1.08,6925.99,1744.0,25.18052,5088.0,73.46242,6832.0,98.64294,1424.0,22.0,20.88,P 2,273.45,0.33862,0.12,0.24,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18051571,73.46242198,98.64293769
2023,Sumatera Barat,Kota Padang Panjang,49.25,17975.23,1508668.553,43.15,823736.526,23.56,501724.0725,14.35,442985.6445,12.67,52445.025,1.5,33215.1825,0.95,27970.68,0.8,41606.3865,1.19,63982.9305,1.83,36.45,0.36,6.7625,1.5225,1.32,0.01,0.89,17975.23,1948.0,10.83714,15754.0,87.64283,17702.0,98.47996,936.0,614.25,5.2,P 2,23.0,0.05,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83713532,87.64282849,98.47996382
2023,Sumatera Barat,Kota Bukittinggi,129.42,47238.48,1508668.553,43.15,823736.526,23.56,501724.0725,14.35,442985.6445,12.67,52445.025,1.5,33215.1825,0.95,27970.68,0.8,41606.3865,1.19,63982.9305,1.83,59.03,0.48,32.18,1.34,6.96,0.7,0.01,47238.48,6122.0,12.95977,38374.0,81.23462,44496.0,94.19439,4586.0,1825.0,13.57,P 2,25.24,1.1121,4.41,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95977347,81.23462059,94.19439406
2023,Sumatera Barat,Kota Payakumbuh,93.26,34041.59,1686981.638,48.25,342990.4635,9.81,540183.7575,15.45,610809.7245,17.47,70276.3335,2.01,40907.1195,1.17,15733.5075,0.45,31117.3815,0.89,157335.075,4.5,67.41,0.41,7.27,1.45,2.75,9.58,4.45,34041.59,5450.0,16.00983,27189.0,79.86995,32639.0,95.87978,5401.0,64.5,15.87,P 2,80.43,8.53305,10.61,2.15,2.58,0.05,2.56,0.0,0.14,0.39,0.43,0.24,0.0,0.0,16.00982798,79.86994732,95.8797753
2023,Sumatera Barat,Kota Pariaman,39.79,14524.66,1894314.303,54.18,382848.6825,10.95,509066.376,14.56,481445.3295,13.77,58039.161,1.66,31816.6485,0.91,22726.1775,0.65,56290.9935,1.61,59787.3285,1.71,86.95,0.39,6.25,1.41,2.93,2.01,0.06,14524.66,756.0,5.20494,10512.0,72.37347,11268.0,77.57841,756.0,1752.0,5.2,P 2,64.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204941114,72.37346692,77.57840803
2023,Riau,Kab. Indragiri Hulu,185.63,67755.68,1048900.5,30.0,524450.25,15.0,174816.75,5.0,699267.0,20.0,174816.75,5.0,174816.75,5.0,174816.75,5.0,174816.75,5.0,349633.5,10.0,5.0,1.0,8.0,1.0,1.0,4.0,2.5,67755.68,1599.0,2.35995,8030.0,11.8514,9629.0,14.21135,71.0,3695.6041666666665,0.1,P 2,8198.71,0.01158,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.359949749,11.85140493,14.21135468
2023,Riau,Kab. Bengkalis,260.59,95114.96,564308.469,16.14,383198.316,10.96,237401.1465,6.79,331102.9245,9.47,36711.5175,1.05,167124.813,4.78,179012.352,5.12,458369.5185,13.11,1139105.943,32.58,43.75,12.5,17.5,5.0,11.25,7.5,2.5,95114.96,9353.0,9.83336,62894.0,66.12419,72247.0,75.95756,8794.0,51.0,9.3,P 2,8628.05,0.56382,0.01,0.19,0.07,0.01,0.0,0.01,0.16,0.0,0.12,0.0,0.0,0.0,9.833363753,66.12419329,75.95755704
2023,Riau,Kab. Rokan Hulu,377.35,137732.69,564308.469,16.14,383198.316,10.96,237401.1465,6.79,331102.9245,9.47,36711.5175,1.05,167124.813,4.78,179012.352,5.12,458369.5185,13.11,1139105.943,32.58,73.4548,5.24,22.0538,19.6022,4.286,6.326086957,12.42105263,137732.69,6653.0,4.83037,22021.0,15.98822,28674.0,20.81859,6530.0,6383.0,4.74,P 2,7588.13,0.3997,0.01,0.04,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830371062,15.98821601,20.81858708
2023,Riau,Kab. Rokan Hilir,339.39,123878.45,489486.9,14.0,769193.7,22.0,524450.25,15.0,1118827.2,32.0,104890.05,3.0,139853.4,4.0,69926.7,2.0,69926.7,2.0,209780.1,6.0,197.25,4.25,93.5,74.25,4.75,15.25,63.5,123878.45,2378.0,1.91962,20203.0,16.30873,22581.0,18.22835,2156.0,730.0,2.33,P 2,8881.59,0.248,0.0,0.0,0.07,0.02,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.919623631,16.30872844,18.22835207
2023,Riau,Kab. Siak,191.02,69722.3,1363570.65,39.0,524450.25,15.0,349633.5,10.0,909047.1,26.0,34963.35,1.0,69926.7,2.0,69926.7,2.0,104890.05,3.0,69926.7,2.0,17.5,5.0,7.0,2.0,4.5,3.0,1.0,69722.3,8725.0,12.51393,27983.0,40.13494,36708.0,52.64887,8090.0,60.0,11.69,P 2,8556.09,1.44156,0.02,0.45,0.33,0.13,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.5,12.51393026,40.13493531,52.64886557
2023,Riau,Kab. Kuantan Singingi,140.71,51360.76,1363570.65,39.0,524450.25,15.0,349633.5,10.0,909047.1,26.0,34963.35,1.0,69926.7,2.0,69926.7,2.0,104890.05,3.0,69926.7,2.0,25.0,5.9,8.5,6.0,5.9,5.9,12.42105263,51360.76,7107.0,13.83741,12655.0,24.63943,19762.0,38.47684,7025.0,51.0,13.78,P 2,5457.86,633.2127,11.6,533.33,26.98,0.08,17.38,0.0,0.84,0.0,15.69,0.0,0.0,38.91,13.83741206,24.63943291,38.47684497
2023,Riau,Kota Pekanbaru,1011.01,369019.82,1363570.65,39.0,524450.25,15.0,349633.5,10.0,909047.1,26.0,34963.35,1.0,69926.7,2.0,69926.7,2.0,104890.05,3.0,69926.7,2.0,73.4548,5.24,22.0538,19.6022,4.286,6.326086957,12.42105263,369019.82,16073.0,4.35559,257212.0,69.70141,273285.0,74.057,15912.0,2526.0,4.31,P 2,632.3,47.17335,7.46,1.09,0.06,0.53,0.01,0.0,0.82,0.0,0.24,0.0,0.23,28.07,4.355592607,69.7014052,74.05699781
2023,Riau,Kota Dumai,170.16,62106.58,1712155.25,48.97,262225.125,7.5,185305.755,5.3,312921.9825,8.95,79366.8045,2.27,130063.662,3.72,87408.375,2.5,97547.7465,2.79,629340.3,18.0,133.0,6.22,14.33,27.33,1.27,10.0,0.0,62106.58,7062.0,11.37078,41563.0,66.92206,48625.0,78.29283,7056.0,7249.0,11.36,P 2,1727.0,0.25701,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37077585,66.9220556,78.29283145
2023,Jambi,Kab. Bungo,161.68,59014.11,2115282.675,60.5,143349.735,4.1,492983.235,14.1,206283.765,5.9,62934.03,1.8,52445.025,1.5,180061.2525,5.15,34963.35,1.0,208031.9325,5.95,16.7,1.5,67.3,1.5,1.2,2.6,64.6,59014.11,13399.0,22.70474,28997.0,49.13571,42396.0,71.84045,10305.0,7717.0,30.54,P 2,4659.0,787.07755,16.89,1.27,781.85,0.03,0.49,0.0,3.44,0.0,0.0,0.0,0.0,0.0,22.7047396,49.1357067,71.84044629
